t_s,current_uA,voltage_uV,batt_temp_deciC,status,cpu_freqs_kHz
554394.28,-694000,3922000,310,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
554395.32,-694000,3922000,310,Discharging,800000:700000:700000:700000:700000:700000:2200000:2200000
554396.36,-698000,3922000,310,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
554397.38,-694000,3922000,310,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
554398.42,-689000,3922000,310,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
554399.46,-694000,3922000,310,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
554400.50,-689000,3922000,310,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
554401.53,-695000,3922000,310,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
554402.57,-697000,3892000,310,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
554403.60,-678000,3892000,310,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
554404.64,-685000,3895000,310,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
554405.68,-681000,3895000,310,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
554406.72,-680000,3895000,310,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
554407.76,-677000,3895000,310,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
554408.79,-686000,3895000,310,Discharging,500000:500000:500000:500000:500000:500000:725000:725000
554409.83,-113000,3895000,310,Discharging,500000:500000:500000:500000:500000:500000:725000:725000
554410.87,-116000,3895000,310,Discharging,900000:900000:900000:750000:750000:750000:725000:725000
554411.90,-113000,3895000,310,Discharging,500000:500000:500000:500000:500000:500000:725000:725000
554412.94,-110000,3895000,310,Discharging,500000:500000:500000:500000:500000:500000:725000:725000
