t_s,current_uA,voltage_uV,batt_temp_deciC,status,cpu_freqs_kHz
554487.14,-462000,3912000,310,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
554488.18,-450000,3912000,310,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
554489.22,-467000,3912000,310,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
554490.26,-470000,3912000,310,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
554491.30,-464000,3912000,310,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
554492.34,-463000,3912000,310,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
554493.39,-446000,3912000,310,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
554494.43,-463000,3912000,310,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
554495.47,-462000,3912000,310,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
554496.51,-460000,3912000,310,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
554497.55,-474000,3917000,310,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
554498.59,-461000,3917000,310,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
554499.63,-465000,3917000,310,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
554500.67,-470000,3917000,310,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
554501.71,-475000,3917000,310,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
554502.74,-456000,3917000,310,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
554503.78,-157000,3917000,310,Discharging,500000:500000:500000:500000:500000:500000:725000:725000
554504.81,-113000,3917000,310,Discharging,500000:500000:500000:500000:500000:500000:725000:725000
554505.88,-115000,3917000,310,Discharging,500000:500000:500000:500000:500000:500000:725000:725000
554506.91,-111000,3917000,310,Discharging,500000:500000:500000:500000:500000:500000:725000:725000
554507.96,-111000,3917000,310,Discharging,500000:500000:500000:500000:500000:500000:725000:725000
