t_s,current_uA,voltage_uV,batt_temp_deciC,status,cpu_freqs_kHz
559408.48,-620000,3847000,270,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559409.52,-619000,3847000,270,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559410.61,-537000,3847000,280,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559411.64,-645000,3847000,280,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559412.68,-639000,3847000,280,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559414.20,-201000,3847000,280,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559415.23,-639000,3847000,280,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559416.27,-623000,3847000,280,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559417.31,-660000,3840000,280,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559418.35,-634000,3840000,280,Discharging,900000:900000:900000:900000:900000:900000:2200000:2200000
559419.38,-637000,3840000,280,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559420.42,-641000,3840000,280,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559421.46,-633000,3840000,280,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559422.50,-641000,3840000,280,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559423.53,-649000,3840000,280,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559424.57,-634000,3840000,280,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559425.61,-612000,3840000,280,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559426.65,-611000,3840000,280,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559427.69,-622000,3840000,280,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559428.73,-627000,3840000,280,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559429.76,-609000,3840000,280,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559430.80,-624000,3840000,280,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559431.84,-631000,3840000,280,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559432.88,-638000,3840000,280,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559433.91,-599000,3845000,280,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559434.95,-624000,3845000,280,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559435.99,-647000,3845000,280,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559437.09,-611000,3845000,280,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559438.13,-622000,3845000,280,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559439.16,-632000,3845000,280,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559440.20,-626000,3845000,280,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559441.24,-631000,3845000,280,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559442.28,-631000,3845000,280,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559443.31,-634000,3845000,280,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559444.35,-613000,3845000,280,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559445.39,-471000,3845000,280,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559446.43,-169000,3845000,280,Discharging,500000:500000:500000:500000:500000:500000:725000:725000
559449.72,-17000,3845000,280,Discharging,500000:500000:500000:500000:500000:500000:725000:725000
559451.36,-64000,3845000,280,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559453.11,-18000,3917000,280,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559456.36,-15000,3917000,280,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559458.72,-17000,3917000,280,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559461.78,-13000,3917000,280,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559464.23,-19000,3890000,280,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559466.48,-75000,3890000,280,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559468.94,-10000,3890000,280,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559471.19,-10000,3890000,280,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559473.47,-171000,3890000,280,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559475.92,-182000,3925000,280,Discharging,1500000:1500000:1500000:500000:500000:500000:2200000:2200000
559477.77,-378000,3925000,280,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559478.81,-374000,3925000,280,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559480.65,-165000,3925000,280,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559482.39,-155000,3925000,280,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559484.85,-156000,3925000,280,Discharging,750000:750000:750000:750000:650000:650000:2200000:2200000
559487.52,-182000,3925000,280,Discharging,2000000:2000000:2000000:2000000:2000000:2000000:2200000:2200000
559490.68,-10000,3925000,280,Discharging,2000000:2000000:2000000:2000000:2000000:2000000:2200000:2200000
559491.72,-328000,3925000,280,Discharging,500000:500000:1000000:1000000:1000000:700000:2200000:2200000
559493.63,-174000,3925000,280,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559495.57,-14000,3925000,280,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559498.47,-172000,3925000,280,Discharging,2000000:2000000:2000000:2000000:2000000:2000000:2200000:2200000
559500.91,-138000,3925000,280,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559503.37,-144000,3925000,280,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559505.74,-13000,3925000,280,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559506.77,-639000,3925000,280,Discharging,750000:750000:750000:750000:750000:750000:2200000:2200000
559507.81,-590000,3925000,280,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559508.84,-628000,3925000,280,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559509.88,-616000,3855000,280,Discharging,700000:700000:700000:700000:700000:700000:2200000:2200000
559510.91,-649000,3855000,280,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559511.95,-646000,3855000,280,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559512.99,-634000,3855000,280,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559514.02,-654000,3855000,280,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559515.06,-621000,3855000,280,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559516.09,-651000,3855000,280,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559517.12,-645000,3855000,280,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559518.16,-651000,3855000,280,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559519.20,-645000,3855000,280,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559520.23,-626000,3847000,280,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559521.27,-649000,3847000,280,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559522.30,-650000,3847000,280,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559523.34,-653000,3847000,280,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559524.38,-638000,3850000,280,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559525.41,-652000,3850000,280,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559526.45,-641000,3850000,280,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559527.49,-620000,3850000,280,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559528.52,-616000,3850000,280,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559529.56,-650000,3850000,280,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559530.59,-610000,3850000,280,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559531.63,-652000,3840000,280,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559532.67,-656000,3840000,280,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559533.70,-657000,3840000,280,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559534.74,-652000,3840000,280,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559535.77,-656000,3840000,280,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559536.81,-650000,3840000,280,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559537.84,-658000,3840000,280,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559538.87,-634000,3840000,280,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559539.91,-650000,3840000,280,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559540.95,-632000,3845000,280,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559541.98,-645000,3845000,280,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559543.07,-656000,3845000,280,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559544.96,-13000,3845000,280,Discharging,2000000:2000000:2000000:2000000:2000000:2000000:2200000:2200000
559546.00,-456000,3845000,280,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559547.03,-637000,3845000,280,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559548.07,-634000,3845000,280,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559549.11,-647000,3845000,280,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
