t_s,current_uA,voltage_uV,batt_temp_deciC,status,cpu_freqs_kHz
559107.01,-696000,3840000,250,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559108.05,-700000,3840000,250,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559109.08,-695000,3840000,250,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559110.11,-700000,3840000,250,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559111.15,-697000,3840000,250,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559112.18,-701000,3840000,250,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559113.22,-693000,3840000,250,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559114.25,-696000,3840000,250,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559115.29,-706000,3840000,250,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559116.33,-698000,3840000,250,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559117.36,-696000,3840000,250,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559118.40,-703000,3840000,260,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559119.44,-695000,3840000,260,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559120.48,-281000,3840000,260,Discharging,500000:500000:500000:500000:500000:500000:725000:725000
559121.51,-110000,3840000,260,Discharging,500000:500000:500000:500000:500000:500000:725000:725000
559122.54,-119000,3840000,260,Discharging,500000:500000:500000:500000:500000:500000:725000:725000
559123.59,-121000,3840000,260,Discharging,500000:500000:500000:500000:500000:500000:725000:725000
559124.65,-118000,3840000,260,Discharging,500000:500000:500000:500000:500000:500000:725000:725000
559125.69,-118000,3840000,260,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559126.71,-234000,3840000,260,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559127.74,-244000,3840000,260,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559128.77,-317000,3840000,260,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559129.80,-394000,3840000,260,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559130.84,-467000,3840000,260,Discharging,650000:650000:650000:650000:650000:500000:2200000:2200000
559131.87,-402000,3840000,260,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559132.91,-466000,3840000,260,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559133.95,-466000,3875000,260,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559134.99,-474000,3875000,260,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559136.03,-471000,3875000,260,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559137.07,-468000,3875000,260,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559138.11,-467000,3875000,260,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559139.15,-471000,3875000,260,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559140.19,-471000,3875000,260,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559141.24,-463000,3875000,260,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559142.29,-514000,3875000,260,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559143.32,-703000,3875000,260,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559144.36,-728000,3845000,260,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559145.39,-707000,3845000,260,Discharging,750000:750000:750000:750000:1250000:1250000:2200000:2200000
559146.42,-705000,3845000,260,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559147.45,-706000,3845000,260,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559148.49,-707000,3845000,260,Discharging,2000000:2000000:2000000:2000000:2000000:2000000:2200000:2200000
559149.52,-734000,3845000,260,Discharging,2000000:2000000:2000000:2000000:2000000:2000000:2200000:2200000
559150.54,-746000,3845000,260,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559151.58,-706000,3845000,260,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559152.62,-707000,3845000,260,Discharging,2000000:2000000:2000000:2000000:2000000:2000000:2200000:2200000
559153.64,-704000,3845000,260,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559154.68,-633000,3845000,260,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559155.72,-636000,3845000,260,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559156.80,-574000,3845000,260,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559157.84,-669000,3845000,260,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559158.88,-674000,3845000,260,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559159.91,-680000,3845000,260,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559160.95,-679000,3845000,260,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559161.99,-671000,3845000,260,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559163.11,-516000,3845000,260,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559164.15,-663000,3845000,260,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559165.18,-669000,3845000,260,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559166.22,-649000,3845000,260,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559167.26,-675000,3845000,260,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559168.29,-645000,3845000,260,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559169.33,-673000,3845000,260,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559170.36,-666000,3845000,260,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559171.40,-666000,3845000,260,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559172.43,-669000,3845000,260,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559173.47,-675000,3845000,260,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559174.50,-670000,3845000,260,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559175.54,-669000,3845000,260,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559176.57,-670000,3845000,260,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559177.61,-670000,3845000,260,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559178.65,-649000,3845000,260,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559179.74,-547000,3845000,260,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559180.78,-666000,3845000,260,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559181.82,-666000,3845000,260,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559182.85,-664000,3845000,260,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559183.89,-641000,3845000,260,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559185.66,-640000,3845000,260,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559186.69,-632000,3845000,260,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559187.73,-644000,3845000,260,Discharging,2000000:2000000:2000000:2000000:2000000:2000000:2200000:2200000
