run_id,rep,window_start_s,window_end_s,duration,load_idle_s,prefill_s,decode_s,load_idle_s_int,prefill_s_int,decode_s_int,j_load_idle,j_prefill,j_decode,j_per_tok_decode,prompt_tokens,gen_tokens,w_decode,n_load_idle,n_prefill,n_decode,cadence_median_s,cadence_max_s,warnings
LFM2.5-1.2B-Instruct-Q4_K_M_none_REP,1,580684.14,580737.36,52.730,4.569,6.519,42.133,5.140,6.210,41.380,9.770,14.641,98.325,0.384,72,256,2.386,5,6,41,1.030,1.050,manifest campaign_gen_tps_r1 (8.4) differs from this run's speed line (6.1) - wrong manifest/campaign pairing?
LFM2.5-1.2B-Instruct-Q4_K_M_none_REP,2,580737.36,580795.81,57.870,7.677,7.201,43.572,7.220,7.260,43.390,10.481,15.035,100.007,0.391,72,256,2.305,7,7,43,1.030,1.050,manifest campaign_gen_tps_r2 (8.4) differs from this run's speed line (5.9) - wrong manifest/campaign pairing?
LFM2.5-1.2B-Instruct-Q4_K_M_none_REP,3,580795.81,580853.04,55.850,7.692,7.103,42.434,7.220,7.260,41.370,11.909,15.857,96.496,0.377,72,256,2.339,7,7,41,1.030,1.050,manifest campaign_gen_tps_r3 (8.4) differs from this run's speed line (6) - wrong manifest/campaign pairing?
