run_id,rep,window_start_s,window_end_s,duration,load_idle_s,prefill_s,decode_s,load_idle_s_int,prefill_s_int,decode_s_int,j_load_idle,j_prefill,j_decode,j_per_tok_decode,prompt_tokens,gen_tokens,w_decode,n_load_idle,n_prefill,n_decode,cadence_median_s,cadence_max_s,warnings
LFM2.5-2.6B-Q4_K_M_none_REP,1,580067.03,580154.43,86.480,6.486,14.788,66.126,7.190,14.440,64.850,15.080,38.978,239.884,0.937,73,256,3.697,7,14,64,1.030,1.040,manifest campaign_gen_tps_r1 (3.6) differs from this run's speed line (3.9) - wrong manifest/campaign pairing?
LFM2.5-2.6B-Q4_K_M_none_REP,2,580154.43,580264.51,109.360,9.387,14.750,85.943,10.290,14.420,84.650,17.750,38.937,221.534,0.865,73,256,2.629,10,14,83,1.030,1.040,manifest campaign_gen_tps_r2 (3.6) differs from this run's speed line (3) - wrong manifest/campaign pairing?
LFM2.5-2.6B-Q4_K_M_none_REP,3,580264.51,580381.18,115.770,9.626,15.554,91.490,9.280,15.500,90.990,16.379,37.228,224.701,0.878,73,256,2.472,9,15,89,1.030,1.040,manifest campaign_gen_tps_r3 (3.6) differs from this run's speed line (2.8) - wrong manifest/campaign pairing?
