t_s,current_uA,voltage_uV,batt_temp_deciC,status,cpu_freqs_kHz
580723.40,-535000,4122000,380,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
580724.44,-566000,4122000,380,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
580725.47,-531000,4122000,380,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
580726.51,-531000,4122000,380,Discharging,1600000:1600000:1600000:1600000:1600000:1600000:2200000:2200000
580727.54,-520000,4122000,380,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
580728.58,-536000,4122000,380,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
580729.61,-524000,4122000,370,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
580730.65,-560000,4122000,370,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
580731.68,-529000,4122000,370,Discharging,2000000:2000000:2000000:2000000:2000000:2000000:2200000:2200000
580732.72,-563000,4120000,370,Discharging,700000:700000:700000:700000:700000:700000:2200000:2200000
580733.76,-532000,4120000,370,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
580734.80,-526000,4120000,370,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
580735.83,-538000,4120000,370,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
580736.87,-563000,4120000,370,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
580737.90,-496000,4120000,370,Discharging,500000:500000:500000:500000:500000:500000:725000:725000
580738.94,-236000,4120000,370,Discharging,500000:500000:500000:500000:500000:500000:725000:725000
580739.97,-242000,4120000,380,Discharging,500000:500000:500000:500000:500000:500000:725000:725000
580741.01,-235000,4120000,380,Discharging,500000:500000:500000:500000:500000:500000:725000:725000
580742.04,-228000,4120000,380,Discharging,500000:500000:500000:500000:500000:500000:725000:725000
580743.07,-463000,4120000,380,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
580744.09,-596000,4120000,370,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
580745.12,-471000,4120000,370,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
580746.16,-499000,4120000,370,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
580747.20,-507000,4120000,370,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
580748.23,-498000,4120000,370,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
580749.27,-487000,4120000,370,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
580750.31,-484000,4120000,370,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
580751.35,-485000,4120000,370,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
580752.38,-559000,4120000,370,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
580753.41,-610000,4120000,370,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
580754.45,-603000,4120000,370,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
580755.48,-588000,4117000,370,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
580756.51,-586000,4117000,370,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
580757.54,-577000,4117000,370,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
580758.58,-572000,4117000,370,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
580759.62,-575000,4117000,370,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
580760.65,-605000,4117000,370,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
580761.69,-577000,4117000,370,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
580762.72,-565000,4117000,370,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
580763.75,-556000,4117000,370,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
580764.79,-557000,4117000,370,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
580765.82,-549000,4117000,370,Discharging,1100000:1100000:1100000:1100000:1100000:1100000:2200000:2200000
580766.85,-559000,4117000,370,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
580767.88,-558000,4117000,370,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
580768.92,-549000,4117000,370,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
580769.95,-553000,4117000,380,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
580770.98,-548000,4117000,380,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
580772.02,-553000,4120000,380,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
580773.05,-573000,4120000,380,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
580774.09,-542000,4120000,380,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
580775.12,-535000,4120000,380,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
580776.16,-534000,4120000,380,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
580777.19,-563000,4120000,380,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
580778.23,-533000,4120000,380,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
580779.26,-562000,4120000,380,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
580780.29,-542000,4120000,380,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
580781.33,-533000,4120000,380,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
580782.36,-544000,4105000,370,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
580783.39,-568000,4105000,370,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
580784.42,-531000,4105000,370,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
580785.46,-590000,4105000,370,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
580786.49,-534000,4105000,370,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
580787.52,-575000,4105000,370,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
580788.56,-542000,4105000,370,Discharging,800000:800000:800000:800000:800000:800000:2200000:2200000
580789.58,-563000,4105000,370,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
580790.62,-545000,4105000,370,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
580791.65,-560000,4105000,370,Discharging,500000:500000:500000:500000:800000:800000:2200000:2200000
580792.67,-540000,4105000,370,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
580793.71,-575000,4105000,370,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
580794.74,-537000,4105000,370,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
580795.77,-570000,4105000,370,Discharging,800000:800000:800000:800000:800000:800000:725000:725000
580796.80,-230000,4105000,370,Discharging,500000:500000:500000:500000:500000:500000:725000:725000
580797.83,-267000,4105000,370,Discharging,500000:500000:500000:500000:500000:500000:725000:725000
580798.86,-228000,4105000,370,Discharging,500000:500000:500000:500000:500000:500000:725000:725000
580799.90,-262000,4105000,370,Discharging,500000:500000:500000:500000:500000:500000:725000:725000
580800.94,-235000,4105000,370,Discharging,850000:850000:850000:850000:850000:850000:725000:725000
580801.96,-533000,4105000,370,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
580802.99,-643000,4105000,370,Discharging,500000:500000:500000:500000:500000:500000:725000:725000
580804.02,-649000,4105000,370,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
580805.07,-504000,4105000,370,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
580806.11,-510000,4105000,370,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
580807.14,-502000,4125000,380,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
580808.18,-527000,4125000,380,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
580809.21,-499000,4125000,380,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
580810.25,-540000,4125000,380,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
580811.28,-630000,4125000,370,Discharging,800000:800000:800000:800000:800000:800000:2200000:2200000
580812.31,-612000,4125000,370,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
580813.34,-610000,4125000,370,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
580814.37,-649000,4125000,370,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
580815.41,-589000,4125000,370,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
580816.46,-635000,4125000,370,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
580817.49,-584000,4125000,370,Discharging,2000000:2000000:2000000:2000000:2000000:2000000:2200000:2200000
580818.51,-593000,4110000,370,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
580819.55,-586000,4110000,370,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
580820.58,-626000,4110000,370,Discharging,2000000:2000000:2000000:2000000:2000000:2000000:2200000:2200000
580821.61,-574000,4110000,370,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
580822.64,-573000,4110000,370,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
580823.67,-577000,4110000,370,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
580824.71,-577000,4110000,370,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
580825.73,-567000,4110000,370,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
580826.77,-587000,4115000,370,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
580827.80,-562000,4115000,370,Discharging,1300000:1300000:1300000:1300000:1300000:1300000:2200000:2200000
580828.85,-566000,4115000,370,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
580829.89,-563000,4115000,370,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
580830.92,-564000,4115000,370,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
580831.95,-579000,4115000,370,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
580832.99,-566000,4115000,370,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
580834.01,-545000,4110000,370,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
580835.05,-544000,4110000,370,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
580836.09,-536000,4110000,370,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
580837.12,-539000,4110000,370,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
580838.15,-573000,4110000,370,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
580839.19,-571000,4110000,370,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
580840.24,-542000,4110000,370,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
580841.28,-531000,4110000,370,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
580842.31,-543000,4110000,370,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
580843.34,-536000,4110000,370,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
580844.38,-540000,4110000,370,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
580845.41,-544000,4110000,370,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
580846.45,-538000,4110000,370,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
580847.49,-538000,4115000,380,Discharging,950000:950000:950000:950000:950000:950000:2200000:2200000
580848.52,-545000,4115000,380,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
580849.55,-548000,4115000,380,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
580850.59,-538000,4115000,380,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
580851.62,-543000,4115000,370,Discharging,1050000:1050000:2000000:2000000:2000000:2000000:2200000:2200000
580852.65,-546000,4115000,370,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
580853.69,-281000,4115000,370,Discharging,500000:500000:500000:500000:500000:500000:725000:725000
580854.72,-237000,4115000,370,Discharging,500000:500000:500000:500000:500000:500000:725000:725000
580855.76,-229000,4115000,370,Discharging,500000:500000:500000:500000:500000:500000:725000:725000
580856.79,-237000,4115000,370,Discharging,500000:500000:500000:500000:500000:500000:725000:725000
580857.82,-235000,4115000,370,Discharging,500000:500000:500000:500000:500000:500000:725000:725000
