t_s,current_uA,voltage_uV,batt_temp_deciC,status,cpu_freqs_kHz
579931.70,-869000,4172000,340,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
579932.73,-869000,4172000,340,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
579933.75,-906000,4172000,340,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
579934.78,-865000,4172000,340,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
579935.81,-912000,4137000,340,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
579936.85,-877000,4137000,340,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
579937.88,-861000,4137000,340,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
579938.91,-872000,4137000,340,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
579939.94,-921000,4140000,340,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
579940.97,-880000,4140000,340,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
579942.00,-908000,4140000,340,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
579943.03,-920000,4137000,340,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
579944.06,-902000,4137000,340,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
579945.09,-876000,4137000,340,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
579946.12,-889000,4137000,340,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
579947.15,-867000,4137000,340,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
579948.18,-855000,4137000,340,Discharging,2000000:2000000:2000000:2000000:2000000:2000000:2200000:2200000
579949.20,-1228000,4135000,340,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
579950.23,-952000,4135000,340,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
579951.26,-948000,4135000,340,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
579952.29,-870000,4135000,340,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
579953.32,-857000,4135000,340,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
579954.35,-280000,4135000,340,Discharging,500000:500000:500000:500000:500000:500000:725000:725000
579955.39,-235000,4135000,340,Discharging,500000:500000:500000:500000:500000:500000:725000:725000
579956.42,-231000,4135000,340,Discharging,500000:500000:500000:500000:500000:500000:725000:725000
579957.45,-233000,4135000,340,Discharging,500000:500000:500000:500000:500000:500000:725000:725000
579958.49,-236000,4135000,340,Discharging,500000:500000:500000:500000:500000:500000:725000:725000
