t_s,current_uA,voltage_uV,batt_temp_deciC,status,cpu_freqs_kHz
596563.90,-274000,4007000,240,Discharging,2000000:2000000:2000000:2000000:2000000:2000000:725000:725000
596564.93,-278000,4007000,240,Discharging,2000000:2000000:2000000:2000000:2000000:2000000:725000:725000
596565.96,-253000,4007000,240,Discharging,2000000:2000000:2000000:2000000:2000000:2000000:725000:725000
596566.99,-257000,4007000,240,Discharging,2000000:2000000:2000000:2000000:2000000:2000000:725000:725000
596568.03,-256000,4007000,240,Discharging,2000000:2000000:2000000:2000000:2000000:2000000:725000:725000
596569.06,-271000,4007000,240,Discharging,2000000:2000000:2000000:2000000:2000000:2000000:725000:725000
596570.09,-274000,4000000,240,Discharging,2000000:2000000:2000000:2000000:2000000:2000000:725000:725000
596571.12,-260000,4000000,240,Discharging,2000000:2000000:2000000:2000000:2000000:2000000:725000:725000
596572.15,-262000,4000000,240,Discharging,2000000:2000000:2000000:2000000:2000000:2000000:725000:725000
596573.18,-253000,4000000,240,Discharging,2000000:2000000:2000000:2000000:2000000:2000000:725000:725000
596574.20,-253000,4000000,240,Discharging,2000000:2000000:2000000:2000000:2000000:2000000:725000:725000
596575.23,-267000,4000000,240,Discharging,2000000:2000000:2000000:2000000:2000000:2000000:725000:725000
596576.26,-275000,4000000,240,Discharging,2000000:2000000:2000000:2000000:2000000:2000000:725000:725000
596577.29,-267000,4000000,240,Discharging,2000000:2000000:2000000:2000000:2000000:2000000:725000:725000
596578.32,-271000,4000000,240,Discharging,2000000:2000000:2000000:2000000:2000000:2000000:725000:725000
596579.35,-260000,4000000,240,Discharging,2000000:2000000:2000000:2000000:2000000:2000000:725000:725000
596580.38,-260000,4000000,240,Discharging,2000000:2000000:2000000:2000000:2000000:2000000:725000:725000
596581.42,-256000,4000000,240,Discharging,2000000:2000000:2000000:2000000:2000000:2000000:725000:725000
596582.45,-274000,4000000,240,Discharging,2000000:2000000:2000000:2000000:2000000:2000000:725000:725000
596583.47,-281000,4000000,240,Discharging,2000000:2000000:2000000:2000000:2000000:2000000:725000:725000
596584.50,-273000,4000000,240,Discharging,2000000:2000000:2000000:2000000:2000000:2000000:725000:725000
596585.53,-266000,4000000,240,Discharging,2000000:2000000:2000000:2000000:2000000:2000000:725000:725000
596586.57,-254000,4000000,240,Discharging,2000000:2000000:2000000:2000000:2000000:2000000:725000:725000
596587.60,-269000,4000000,240,Discharging,2000000:2000000:2000000:2000000:2000000:2000000:725000:725000
596588.63,-261000,4000000,240,Discharging,2000000:2000000:2000000:2000000:2000000:2000000:725000:725000
596589.66,-274000,4000000,240,Discharging,2000000:2000000:2000000:2000000:2000000:2000000:725000:725000
596590.69,-277000,4000000,240,Discharging,2000000:2000000:2000000:2000000:2000000:2000000:725000:725000
596591.72,-277000,4000000,240,Discharging,2000000:2000000:2000000:2000000:2000000:2000000:725000:725000
596592.75,-262000,4000000,240,Discharging,2000000:2000000:2000000:2000000:2000000:2000000:725000:725000
596593.78,-278000,4000000,240,Discharging,2000000:2000000:2000000:2000000:2000000:2000000:725000:725000
596594.81,-278000,4000000,240,Discharging,2000000:2000000:2000000:2000000:2000000:2000000:725000:725000
596595.84,-274000,4000000,240,Discharging,2000000:2000000:2000000:2000000:2000000:2000000:725000:725000
596596.87,-275000,4000000,240,Discharging,2000000:2000000:2000000:2000000:2000000:2000000:725000:725000
596597.90,-264000,3997000,240,Discharging,2000000:2000000:2000000:2000000:2000000:2000000:725000:725000
596598.93,-270000,3997000,240,Discharging,2000000:2000000:2000000:2000000:2000000:2000000:725000:725000
596599.96,-257000,3997000,240,Discharging,2000000:2000000:2000000:2000000:2000000:2000000:725000:725000
596601.00,-270000,3997000,240,Discharging,2000000:2000000:2000000:2000000:2000000:2000000:725000:725000
596602.03,-274000,3997000,240,Discharging,2000000:2000000:2000000:2000000:2000000:2000000:725000:725000
596603.06,-273000,3997000,240,Discharging,2000000:2000000:2000000:2000000:2000000:2000000:725000:725000
596604.08,-272000,3997000,240,Discharging,2000000:2000000:2000000:2000000:2000000:2000000:725000:725000
596605.11,-268000,3997000,240,Discharging,2000000:2000000:2000000:2000000:2000000:2000000:725000:725000
596606.14,-264000,3997000,240,Discharging,2000000:2000000:2000000:2000000:2000000:2000000:725000:725000
596607.18,-275000,3997000,240,Discharging,2000000:2000000:2000000:2000000:2000000:2000000:725000:725000
596608.21,-272000,3997000,240,Discharging,2000000:2000000:2000000:2000000:2000000:2000000:725000:725000
596609.24,-272000,3997000,240,Discharging,2000000:2000000:2000000:2000000:2000000:2000000:725000:725000
596610.26,-271000,3997000,240,Discharging,2000000:2000000:2000000:2000000:2000000:2000000:725000:725000
596611.30,-281000,4000000,240,Discharging,2000000:2000000:2000000:2000000:2000000:2000000:725000:725000
596612.33,-258000,4000000,240,Discharging,2000000:2000000:2000000:2000000:2000000:2000000:725000:725000
596613.36,-266000,4000000,240,Discharging,2000000:2000000:2000000:2000000:2000000:2000000:725000:725000
596614.39,-266000,4000000,240,Discharging,2000000:2000000:2000000:2000000:2000000:2000000:725000:725000
596615.42,-273000,4000000,240,Discharging,2000000:2000000:2000000:2000000:2000000:2000000:725000:725000
596616.45,-275000,4000000,240,Discharging,2000000:2000000:2000000:2000000:2000000:2000000:725000:725000
596617.48,-274000,4000000,240,Discharging,2000000:2000000:2000000:2000000:2000000:2000000:725000:725000
596618.50,-263000,4000000,240,Discharging,2000000:2000000:2000000:2000000:2000000:2000000:725000:725000
596619.53,-259000,4000000,240,Discharging,2000000:2000000:2000000:2000000:2000000:2000000:725000:725000
596620.56,-271000,4000000,240,Discharging,2000000:2000000:2000000:2000000:2000000:2000000:725000:725000
596621.59,-269000,4000000,240,Discharging,2000000:2000000:2000000:2000000:2000000:2000000:725000:725000
596622.62,-276000,4000000,240,Discharging,2000000:2000000:2000000:2000000:2000000:2000000:725000:725000
596623.64,-257000,4000000,240,Discharging,2000000:2000000:2000000:2000000:2000000:2000000:725000:725000
596624.68,-255000,3997000,240,Discharging,2000000:2000000:2000000:2000000:2000000:2000000:725000:725000
596625.71,-256000,3997000,240,Discharging,2000000:2000000:2000000:2000000:2000000:2000000:725000:725000
596626.74,-266000,3997000,240,Discharging,2000000:2000000:2000000:2000000:2000000:2000000:725000:725000
596627.77,-267000,3997000,240,Discharging,2000000:2000000:2000000:2000000:2000000:2000000:725000:725000
596628.80,-274000,3997000,240,Discharging,2000000:2000000:2000000:2000000:2000000:2000000:725000:725000
596629.83,-258000,3997000,240,Discharging,2000000:2000000:2000000:2000000:2000000:2000000:725000:725000
596630.86,-255000,3997000,240,Discharging,2000000:2000000:2000000:2000000:2000000:2000000:725000:725000
596631.90,-258000,3997000,240,Discharging,2000000:2000000:2000000:2000000:2000000:2000000:725000:725000
596632.93,-261000,3997000,240,Discharging,2000000:2000000:2000000:2000000:2000000:2000000:725000:725000
596633.96,-268000,3997000,240,Discharging,2000000:2000000:2000000:2000000:2000000:2000000:725000:725000
596634.99,-267000,3997000,240,Discharging,2000000:2000000:2000000:2000000:2000000:2000000:725000:725000
596636.02,-271000,3997000,240,Discharging,2000000:2000000:2000000:2000000:2000000:2000000:725000:725000
596637.05,-261000,3997000,240,Discharging,2000000:2000000:2000000:2000000:2000000:2000000:725000:725000
596638.08,-267000,3992000,240,Discharging,2000000:2000000:2000000:2000000:2000000:2000000:725000:725000
596639.11,-282000,3992000,240,Discharging,2000000:2000000:2000000:2000000:2000000:2000000:725000:725000
596640.15,-263000,3992000,240,Discharging,2000000:2000000:2000000:2000000:2000000:2000000:725000:725000
596641.18,-271000,3992000,240,Discharging,2000000:2000000:2000000:2000000:2000000:2000000:725000:725000
596642.20,-266000,3992000,240,Discharging,2000000:2000000:2000000:2000000:2000000:2000000:725000:725000
596643.23,-263000,3992000,240,Discharging,2000000:2000000:2000000:2000000:2000000:2000000:725000:725000
596644.26,-265000,3992000,240,Discharging,2000000:2000000:2000000:2000000:2000000:2000000:725000:725000
596645.29,-259000,3992000,240,Discharging,2000000:2000000:2000000:2000000:2000000:2000000:725000:725000
596646.33,-256000,3992000,240,Discharging,2000000:2000000:2000000:2000000:2000000:2000000:725000:725000
596647.36,-267000,3992000,240,Discharging,2000000:2000000:2000000:2000000:2000000:2000000:725000:725000
596648.39,-274000,3992000,240,Discharging,2000000:2000000:2000000:2000000:2000000:2000000:725000:725000
596649.42,-265000,3992000,240,Discharging,2000000:2000000:2000000:2000000:2000000:2000000:725000:725000
596650.44,-266000,3992000,240,Discharging,2000000:2000000:2000000:2000000:2000000:2000000:725000:725000
596651.47,-253000,3992000,240,Discharging,2000000:2000000:2000000:2000000:2000000:2000000:725000:725000
596652.50,-256000,4000000,240,Discharging,2000000:2000000:2000000:2000000:2000000:2000000:725000:725000
596653.53,-258000,4000000,240,Discharging,2000000:2000000:2000000:2000000:2000000:2000000:725000:725000
596654.56,-271000,4000000,240,Discharging,2000000:2000000:2000000:2000000:2000000:2000000:725000:725000
596655.59,-271000,4000000,240,Discharging,2000000:2000000:2000000:2000000:2000000:2000000:725000:725000
596656.62,-257000,4000000,240,Discharging,2000000:2000000:2000000:2000000:2000000:2000000:725000:725000
596657.66,-260000,4000000,240,Discharging,2000000:2000000:2000000:2000000:2000000:2000000:725000:725000
596658.69,-259000,4000000,240,Discharging,2000000:2000000:2000000:2000000:2000000:2000000:725000:725000
596659.72,-271000,4000000,240,Discharging,2000000:2000000:2000000:2000000:2000000:2000000:725000:725000
596660.75,-275000,4000000,240,Discharging,2000000:2000000:2000000:2000000:2000000:2000000:725000:725000
596661.78,-273000,4000000,240,Discharging,2000000:2000000:2000000:2000000:2000000:2000000:725000:725000
596662.81,-267000,4000000,240,Discharging,2000000:2000000:2000000:2000000:2000000:2000000:725000:725000
596663.84,-264000,4000000,240,Discharging,2000000:2000000:2000000:2000000:2000000:2000000:725000:725000
596664.87,-258000,4000000,240,Discharging,2000000:2000000:2000000:2000000:2000000:2000000:725000:725000
596665.90,-278000,3997000,240,Discharging,2000000:2000000:2000000:2000000:2000000:2000000:725000:725000
596666.93,-272000,3997000,240,Discharging,2000000:2000000:2000000:2000000:2000000:2000000:725000:725000
596667.96,-274000,3997000,240,Discharging,2000000:2000000:2000000:2000000:2000000:2000000:725000:725000
596668.99,-271000,3997000,240,Discharging,2000000:2000000:2000000:2000000:2000000:2000000:725000:725000
596670.02,-262000,3997000,240,Discharging,2000000:2000000:2000000:2000000:2000000:2000000:725000:725000
596671.05,-263000,3997000,240,Discharging,2000000:2000000:2000000:2000000:2000000:2000000:725000:725000
596672.09,-256000,3997000,240,Discharging,2000000:2000000:2000000:2000000:2000000:2000000:725000:725000
596673.12,-278000,3997000,240,Discharging,2000000:2000000:2000000:2000000:2000000:2000000:725000:725000
596674.15,-274000,3997000,240,Discharging,2000000:2000000:2000000:2000000:2000000:2000000:725000:725000
596675.18,-284000,3997000,240,Discharging,2000000:2000000:2000000:2000000:2000000:2000000:725000:725000
596676.21,-267000,3997000,240,Discharging,2000000:2000000:2000000:2000000:2000000:2000000:725000:725000
596677.24,-277000,3997000,240,Discharging,2000000:2000000:2000000:2000000:2000000:2000000:725000:725000
596678.27,-274000,3997000,240,Discharging,2000000:2000000:2000000:2000000:2000000:2000000:725000:725000
596679.30,-275000,3995000,240,Discharging,2000000:2000000:2000000:2000000:2000000:2000000:725000:725000
596680.33,-275000,3995000,240,Discharging,2000000:2000000:2000000:2000000:2000000:2000000:725000:725000
596681.36,-268000,3995000,240,Discharging,2000000:2000000:2000000:2000000:2000000:2000000:725000:725000
596682.39,-271000,3995000,240,Discharging,2000000:2000000:2000000:2000000:2000000:2000000:725000:725000
596683.42,-263000,3995000,240,Discharging,2000000:2000000:2000000:2000000:2000000:2000000:725000:725000
596684.45,-268000,3995000,240,Discharging,2000000:2000000:2000000:2000000:2000000:2000000:725000:725000
596685.47,-275000,3995000,240,Discharging,2000000:2000000:2000000:2000000:2000000:2000000:725000:725000
596686.50,-277000,3995000,240,Discharging,2000000:2000000:2000000:2000000:2000000:2000000:725000:725000
596687.53,-273000,3995000,240,Discharging,2000000:2000000:2000000:2000000:2000000:2000000:725000:725000
596688.57,-274000,3995000,240,Discharging,2000000:2000000:2000000:2000000:2000000:2000000:725000:725000
596689.60,-266000,3995000,240,Discharging,2000000:2000000:2000000:2000000:2000000:2000000:725000:725000
596690.63,-281000,3995000,240,Discharging,2000000:2000000:2000000:2000000:2000000:2000000:725000:725000
596691.66,-273000,3995000,240,Discharging,2000000:2000000:2000000:2000000:2000000:2000000:725000:725000
596692.69,-275000,3992000,240,Discharging,2000000:2000000:2000000:2000000:2000000:2000000:725000:725000
596693.72,-274000,3992000,240,Discharging,2000000:2000000:2000000:2000000:2000000:2000000:725000:725000
596694.75,-271000,3992000,240,Discharging,2000000:2000000:2000000:2000000:2000000:2000000:725000:725000
596695.79,-262000,3992000,240,Discharging,2000000:2000000:2000000:2000000:2000000:2000000:725000:725000
596696.82,-268000,3992000,240,Discharging,2000000:2000000:2000000:2000000:2000000:2000000:725000:725000
596697.85,-273000,3992000,240,Discharging,2000000:2000000:2000000:2000000:2000000:2000000:725000:725000
596698.88,-274000,3992000,240,Discharging,2000000:2000000:2000000:2000000:2000000:2000000:725000:725000
596699.91,-274000,3992000,240,Discharging,2000000:2000000:2000000:2000000:2000000:2000000:725000:725000
596700.93,-274000,3992000,240,Discharging,2000000:2000000:2000000:2000000:2000000:2000000:725000:725000
596701.96,-269000,3992000,240,Discharging,2000000:2000000:2000000:2000000:2000000:2000000:725000:725000
596702.99,-269000,3992000,240,Discharging,2000000:2000000:2000000:2000000:2000000:2000000:725000:725000
596704.02,-280000,3995000,240,Discharging,2000000:2000000:2000000:2000000:2000000:2000000:725000:725000
596705.05,-274000,3995000,240,Discharging,2000000:2000000:2000000:2000000:2000000:2000000:725000:725000
596706.08,-281000,3995000,240,Discharging,2000000:2000000:2000000:2000000:2000000:2000000:725000:725000
596707.11,-264000,3992000,240,Discharging,2000000:2000000:2000000:2000000:2000000:2000000:725000:725000
596708.14,-271000,3992000,240,Discharging,2000000:2000000:2000000:2000000:2000000:2000000:725000:725000
596709.17,-256000,3992000,240,Discharging,2000000:2000000:2000000:2000000:2000000:2000000:725000:725000
596710.20,-269000,3992000,240,Discharging,2000000:2000000:2000000:2000000:2000000:2000000:725000:725000
596711.23,-264000,3992000,240,Discharging,2000000:2000000:2000000:2000000:2000000:2000000:725000:725000
596712.26,-274000,3992000,240,Discharging,2000000:2000000:2000000:2000000:2000000:2000000:725000:725000
596713.29,-257000,3992000,240,Discharging,2000000:2000000:2000000:2000000:2000000:2000000:725000:725000
596714.32,-253000,3992000,240,Discharging,2000000:2000000:2000000:2000000:2000000:2000000:725000:725000
596715.35,-263000,3992000,240,Discharging,2000000:2000000:2000000:2000000:2000000:2000000:725000:725000
596716.38,-260000,3992000,240,Discharging,2000000:2000000:2000000:2000000:2000000:2000000:725000:725000
596717.41,-274000,3992000,240,Discharging,2000000:2000000:2000000:2000000:2000000:2000000:725000:725000
596718.44,-278000,3992000,240,Discharging,2000000:2000000:2000000:2000000:2000000:2000000:725000:725000
596719.47,-277000,3992000,240,Discharging,2000000:2000000:2000000:2000000:2000000:2000000:725000:725000
596720.50,-263000,3992000,240,Discharging,2000000:2000000:2000000:2000000:2000000:2000000:725000:725000
596721.53,-259000,3992000,240,Discharging,2000000:2000000:2000000:2000000:2000000:2000000:725000:725000
596722.56,-256000,3992000,240,Discharging,2000000:2000000:2000000:2000000:2000000:2000000:725000:725000
596723.59,-272000,3992000,240,Discharging,2000000:2000000:2000000:2000000:2000000:2000000:725000:725000
596724.62,-265000,3992000,240,Discharging,2000000:2000000:2000000:2000000:2000000:2000000:725000:725000
596725.64,-263000,3992000,240,Discharging,2000000:2000000:2000000:2000000:2000000:2000000:725000:725000
596726.68,-256000,3992000,240,Discharging,2000000:2000000:2000000:2000000:2000000:2000000:725000:725000
596727.71,-256000,3992000,240,Discharging,2000000:2000000:2000000:2000000:2000000:2000000:725000:725000
596728.74,-272000,3992000,240,Discharging,2000000:2000000:2000000:2000000:2000000:2000000:725000:725000
596729.77,-262000,3992000,240,Discharging,2000000:2000000:2000000:2000000:2000000:2000000:725000:725000
596730.80,-314000,3992000,240,Discharging,2000000:2000000:2000000:2000000:2000000:2000000:725000:725000
596731.83,-268000,3992000,240,Discharging,2000000:2000000:2000000:2000000:2000000:2000000:725000:725000
596732.86,-258000,3992000,240,Discharging,2000000:2000000:2000000:2000000:2000000:2000000:725000:725000
596733.89,-269000,3992000,240,Discharging,2000000:2000000:2000000:2000000:2000000:2000000:725000:725000
596734.93,-259000,3992000,240,Discharging,2000000:2000000:2000000:2000000:2000000:2000000:725000:725000
596735.96,-269000,3992000,240,Discharging,2000000:2000000:2000000:2000000:2000000:2000000:725000:725000
596736.99,-267000,3992000,240,Discharging,2000000:2000000:2000000:2000000:2000000:2000000:725000:725000
596738.02,-270000,3992000,240,Discharging,2000000:2000000:2000000:2000000:2000000:2000000:725000:725000
596739.04,-266000,3992000,240,Discharging,2000000:2000000:2000000:2000000:2000000:2000000:725000:725000
596740.08,-254000,3992000,240,Discharging,2000000:2000000:2000000:2000000:2000000:2000000:725000:725000
596741.11,-256000,3992000,240,Discharging,2000000:2000000:2000000:2000000:2000000:2000000:725000:725000
596742.14,-260000,3992000,240,Discharging,2000000:2000000:2000000:2000000:2000000:2000000:725000:725000
596743.17,-276000,3992000,240,Discharging,2000000:2000000:2000000:2000000:2000000:2000000:725000:725000
596744.20,-273000,3992000,240,Discharging,2000000:2000000:2000000:2000000:2000000:2000000:725000:725000
596745.23,-271000,3992000,240,Discharging,2000000:2000000:2000000:2000000:2000000:2000000:725000:725000
596746.26,-260000,3992000,240,Discharging,2000000:2000000:2000000:2000000:2000000:2000000:725000:725000
596747.29,-263000,3992000,240,Discharging,2000000:2000000:2000000:2000000:2000000:2000000:725000:725000
596748.32,-258000,3992000,240,Discharging,2000000:2000000:2000000:2000000:2000000:2000000:725000:725000
596749.35,-277000,3992000,240,Discharging,2000000:2000000:2000000:2000000:2000000:2000000:725000:725000
596750.38,-276000,3992000,240,Discharging,2000000:2000000:2000000:2000000:2000000:2000000:725000:725000
596751.41,-263000,3992000,240,Discharging,2000000:2000000:2000000:2000000:2000000:2000000:725000:725000
596752.44,-267000,3992000,240,Discharging,2000000:2000000:2000000:2000000:2000000:2000000:725000:725000
596753.47,-254000,3992000,240,Discharging,2000000:2000000:2000000:2000000:2000000:2000000:725000:725000
596754.50,-256000,3992000,240,Discharging,2000000:2000000:2000000:2000000:2000000:2000000:725000:725000
596755.53,-273000,3992000,250,Discharging,2000000:2000000:2000000:2000000:2000000:2000000:725000:725000
596756.56,-275000,3992000,250,Discharging,2000000:2000000:2000000:2000000:2000000:2000000:725000:725000
596757.60,-269000,3992000,250,Discharging,2000000:2000000:2000000:2000000:2000000:2000000:1400000:1400000
596758.62,-272000,3992000,250,Discharging,2000000:2000000:2000000:2000000:2000000:2000000:725000:725000
596759.65,-258000,3992000,250,Discharging,2000000:2000000:2000000:2000000:2000000:2000000:725000:725000
596760.68,-278000,3992000,250,Discharging,2000000:2000000:2000000:2000000:2000000:2000000:725000:725000
596761.71,-333000,3992000,250,Discharging,2000000:2000000:2000000:2000000:2000000:2000000:725000:725000
596762.74,-279000,3992000,250,Discharging,2000000:2000000:2000000:2000000:2000000:2000000:725000:725000
596763.77,-271000,3992000,250,Discharging,2000000:2000000:2000000:2000000:2000000:2000000:725000:725000
596764.80,-265000,3992000,250,Discharging,2000000:2000000:2000000:2000000:2000000:2000000:725000:725000
596765.83,-264000,3992000,250,Discharging,2000000:2000000:2000000:2000000:2000000:2000000:725000:725000
596766.86,-268000,3992000,250,Discharging,2000000:2000000:2000000:2000000:2000000:2000000:725000:725000
596767.89,-274000,3992000,250,Discharging,2000000:2000000:2000000:2000000:2000000:2000000:725000:725000
596768.92,-279000,3992000,250,Discharging,2000000:2000000:2000000:2000000:2000000:2000000:725000:725000
596769.94,-276000,3992000,250,Discharging,2000000:2000000:2000000:2000000:2000000:2000000:725000:725000
596770.98,-271000,3992000,250,Discharging,2000000:2000000:2000000:2000000:2000000:2000000:725000:725000
596772.01,-278000,3992000,250,Discharging,2000000:2000000:2000000:2000000:2000000:2000000:725000:725000
596773.04,-259000,3992000,250,Discharging,2000000:2000000:2000000:2000000:2000000:2000000:725000:725000
596774.07,-281000,3992000,250,Discharging,2000000:2000000:2000000:2000000:2000000:2000000:725000:725000
596775.10,-276000,3992000,250,Discharging,2000000:2000000:2000000:2000000:2000000:2000000:725000:725000
596776.13,-271000,3992000,250,Discharging,2000000:2000000:2000000:2000000:2000000:2000000:725000:725000
596777.16,-271000,3992000,250,Discharging,2000000:2000000:2000000:2000000:2000000:2000000:725000:725000
596778.19,-262000,3992000,250,Discharging,2000000:2000000:2000000:2000000:2000000:2000000:725000:725000
596779.23,-270000,3992000,250,Discharging,2000000:2000000:2000000:2000000:2000000:2000000:725000:725000
