run_id,rep,window_start_s,window_end_s,duration,load_idle_s,prefill_s,decode_s,load_idle_s_int,prefill_s_int,decode_s_int,j_load_idle,j_prefill,j_decode,j_per_tok_decode,prompt_tokens,gen_tokens,w_decode,n_load_idle,n_prefill,n_decode,cadence_median_s,cadence_max_s,warnings
LFM2.5-2.6B-Q4_K_M_primary_t2_p2_a76_t2,1,599138.62,599248.76,108.350,24.705,15.660,69.775,26.050,14.390,67.910,25.541,10.859,157.677,0.616,66,256,2.368,17,7,65,1.040,3.490,sampler cadence max 3.490 s exceeds 2 s (edge uncertainty up to one interval)
LFM2.5-2.6B-Q4_K_M_primary_t2_p2_a76_t2,2,599248.76,599385.66,134.980,51.389,16.640,68.871,52.450,16.040,66.490,11.553,11.253,160.013,0.625,66,256,2.425,20,8,64,1.040,3.490,sampler cadence max 3.490 s exceeds 2 s (edge uncertainty up to one interval)
LFM2.5-2.6B-Q4_K_M_primary_t2_p2_a76_t2,3,599385.66,599516.15,130.260,44.273,16.578,69.640,44.440,17.190,68.630,9.430,15.317,161.499,0.631,66,256,2.398,19,9,65,1.040,3.490,sampler cadence max 3.490 s exceeds 2 s (edge uncertainty up to one interval)
