t_s,current_uA,voltage_uV,batt_temp_deciC,status,cpu_freqs_kHz
599216.86,-639000,3900000,240,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
599217.89,-632000,3900000,240,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
599218.93,-605000,3900000,240,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
599219.96,-641000,3900000,240,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
599221.06,-622000,3900000,240,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
599222.10,-629000,3900000,240,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
599223.13,-622000,3900000,240,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
599224.17,-612000,3900000,240,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
599225.21,-617000,3900000,240,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
599226.24,-597000,3900000,240,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
599227.28,-648000,3900000,240,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
599228.32,-619000,3900000,240,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
599229.35,-633000,3900000,240,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
599230.39,-594000,3900000,240,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
599231.42,-611000,3900000,240,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
599232.46,-610000,3900000,240,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
599233.50,-585000,3900000,240,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
599234.53,-603000,3907000,240,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
599235.57,-581000,3907000,240,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
599236.61,-588000,3907000,240,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
599237.65,-589000,3907000,240,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
599238.68,-593000,3902000,240,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
599239.72,-603000,3902000,240,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
599240.76,-632000,3902000,240,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
599241.80,-595000,3902000,240,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
599242.83,-629000,3902000,240,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
599243.87,-611000,3902000,240,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
599244.90,-624000,3902000,240,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
599245.94,-614000,3902000,240,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
599246.97,-630000,3902000,240,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
599248.85,-72000,3902000,240,Discharging,500000:500000:500000:500000:500000:500000:725000:725000
599251.44,-43000,3902000,240,Discharging,500000:500000:500000:500000:500000:500000:725000:725000
599252.70,-84000,3902000,240,Discharging,500000:500000:500000:500000:500000:500000:725000:725000
599254.33,-42000,3902000,240,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
599257.62,-10000,3902000,240,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
599260.68,-31000,3902000,240,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
599263.14,-35000,3902000,240,Discharging,650000:650000:650000:650000:650000:650000:2200000:2200000
599265.49,-24000,3902000,240,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
599268.32,-336000,3985000,240,Discharging,1400000:1400000:1400000:1400000:1400000:1400000:2200000:2200000
599271.19,-88000,3985000,240,Discharging,2000000:2000000:2000000:2000000:2000000:2000000:2200000:2200000
599273.64,-67000,3985000,240,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
599276.32,-130000,3985000,240,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
599279.59,-9000,3942000,240,Discharging,2000000:2000000:2000000:2000000:2000000:2000000:2200000:2200000
599282.06,-160000,3942000,240,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
599284.60,-9000,3942000,240,Discharging,500000:500000:500000:500000:500000:2000000:2200000:2200000
599287.66,-17000,3942000,240,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
599290.12,-14000,3942000,240,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
599293.41,-9000,3942000,240,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
599295.56,-10000,3942000,240,Discharging,2000000:2000000:2000000:2000000:2000000:2000000:2200000:2200000
599298.01,-14000,3942000,240,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
599301.30,-8000,3942000,240,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
599303.78,-9000,3942000,240,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
599306.83,-14000,3942000,240,Discharging,2000000:2000000:2000000:2000000:2000000:2000000:2200000:2200000
599309.31,-24000,3942000,250,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
599312.77,-74000,3942000,250,Discharging,2000000:2000000:2000000:2000000:2000000:2000000:2200000:2200000
599314.22,-388000,3942000,250,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
599315.26,-561000,3942000,250,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
599316.30,-637000,3942000,250,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
599317.34,-640000,3942000,250,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
599318.38,-602000,3942000,250,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
599319.41,-635000,3942000,250,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
599320.45,-627000,3907000,250,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
599321.49,-631000,3907000,250,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
599322.53,-649000,3907000,250,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
599323.57,-645000,3907000,250,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
599324.61,-634000,3907000,250,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
599325.65,-625000,3907000,250,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
599326.94,-341000,3907000,250,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
599327.98,-658000,3902000,250,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
599329.02,-637000,3902000,250,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
599330.06,-640000,3902000,250,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
599331.10,-652000,3907000,250,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
599332.14,-638000,3907000,250,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
599333.18,-641000,3907000,250,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
599334.22,-645000,3907000,250,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
599335.26,-645000,3907000,250,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
599336.30,-644000,3900000,250,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
599337.34,-593000,3900000,250,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
599338.37,-637000,3900000,250,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
599339.41,-628000,3895000,250,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
599340.45,-613000,3895000,250,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
599341.49,-641000,3895000,250,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
599342.53,-617000,3895000,250,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
599343.57,-651000,3895000,250,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
599345.29,-315000,3895000,250,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
599346.33,-634000,3895000,250,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
599347.36,-651000,3892000,250,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
599348.40,-641000,3892000,250,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
599349.44,-631000,3892000,250,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
599350.48,-635000,3892000,250,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
599351.52,-632000,3892000,250,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
599352.56,-649000,3892000,250,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
599353.60,-641000,3892000,250,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
599354.64,-637000,3892000,250,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
599355.68,-639000,3892000,250,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
599356.71,-618000,3892000,250,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
599357.75,-634000,3892000,250,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
599358.79,-637000,3892000,250,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
599359.83,-639000,3892000,250,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
599360.87,-648000,3892000,250,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
599361.91,-634000,3892000,250,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
599362.95,-649000,3892000,250,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
599363.99,-623000,3892000,250,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
599365.02,-645000,3892000,250,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
599366.06,-643000,3892000,250,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
599367.10,-633000,3892000,250,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
599368.14,-616000,3892000,250,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
599369.17,-614000,3892000,250,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
599370.21,-628000,3892000,250,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
599371.25,-622000,3892000,250,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
599372.29,-625000,3892000,250,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
599373.33,-613000,3892000,250,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
599374.37,-607000,3892000,250,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
599375.41,-618000,3892000,250,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
599376.57,-606000,3892000,250,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
599377.61,-623000,3892000,250,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
599378.64,-631000,3892000,250,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
599379.68,-621000,3892000,250,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
599380.72,-621000,3892000,250,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
599381.76,-617000,3892000,250,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
599382.80,-610000,3892000,250,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
599383.83,-617000,3892000,250,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
599385.67,-14000,3892000,250,Discharging,500000:500000:500000:500000:500000:500000:725000:725000
599387.13,-29000,3892000,250,Discharging,500000:500000:500000:500000:500000:500000:725000:725000
599390.40,-13000,3892000,250,Discharging,500000:500000:650000:650000:650000:650000:725000:725000
599392.45,-17000,3892000,250,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
599395.31,-99000,3892000,250,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
599397.76,-92000,3892000,250,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
599399.81,-31000,3892000,250,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
599402.28,-39000,3892000,250,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
599403.33,-396000,3892000,250,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
599404.38,-326000,3922000,250,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
599406.88,-38000,3922000,250,Discharging,2000000:2000000:2000000:2000000:2000000:2000000:2200000:2200000
599409.35,-193000,3922000,250,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
599412.42,-12000,3922000,250,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
599414.87,-12000,3922000,250,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
599417.32,-29000,3932000,250,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
599420.81,-12000,3932000,250,Discharging,2000000:2000000:2000000:2000000:2000000:2000000:2200000:2200000
599423.24,-15000,3932000,250,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
599425.72,-12000,3932000,250,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
599427.64,-13000,3932000,250,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
599430.11,-10000,3932000,250,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
599432.77,-322000,3932000,250,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
599434.70,-29000,3932000,250,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
599437.69,-18000,3932000,250,Discharging,2000000:2000000:2000000:2000000:2000000:2000000:2200000:2200000
599439.95,-17000,3932000,250,Discharging,2000000:2000000:2000000:2000000:2000000:2000000:2200000:2200000
599442.41,-19000,3932000,250,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
599444.08,-623000,3932000,250,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
599445.23,-437000,3932000,250,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
599446.26,-622000,3932000,250,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
599447.30,-635000,3932000,250,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
599448.33,-649000,3932000,250,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
599449.37,-634000,3932000,250,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
599450.40,-646000,3932000,250,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
599451.44,-641000,3932000,250,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
599452.47,-621000,3932000,250,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
599453.51,-637000,3932000,250,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
599454.54,-636000,3932000,250,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
599455.58,-659000,3900000,250,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
599456.61,-655000,3900000,250,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
599457.65,-640000,3902000,250,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
599458.68,-645000,3902000,250,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
599459.72,-651000,3902000,250,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
599460.75,-626000,3902000,250,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
599461.79,-656000,3902000,250,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
599462.82,-622000,3902000,250,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
599463.86,-649000,3902000,250,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
599464.89,-647000,3902000,250,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
599465.93,-635000,3902000,260,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
599466.97,-638000,3902000,260,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
599468.00,-646000,3895000,250,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
599469.04,-638000,3895000,250,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
599470.07,-644000,3895000,250,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
599471.11,-638000,3895000,250,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
599472.21,-506000,3895000,260,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
599473.24,-633000,3895000,260,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
599475.37,-444000,3895000,260,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
599476.41,-631000,3895000,260,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
599477.45,-617000,3895000,260,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
599478.48,-640000,3895000,260,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
599479.52,-604000,3895000,260,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
599480.55,-600000,3895000,260,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
599481.59,-627000,3895000,260,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
599482.62,-641000,3895000,260,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
599483.66,-643000,3895000,260,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
599484.69,-634000,3895000,260,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
599485.81,-631000,3895000,260,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
599486.85,-620000,3895000,260,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
599487.88,-638000,3895000,260,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
599488.92,-652000,3895000,260,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
599489.96,-641000,3895000,260,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
599490.99,-618000,3895000,260,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
599492.03,-628000,3895000,260,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
599493.06,-685000,3887000,260,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
599494.16,-529000,3887000,260,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
599495.19,-615000,3887000,260,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
599496.23,-643000,3887000,260,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
599497.27,-591000,3887000,260,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
599498.30,-624000,3887000,260,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
599499.34,-606000,3887000,260,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
599500.38,-623000,3887000,260,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
599501.42,-622000,3887000,260,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
599502.45,-609000,3887000,260,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
599503.48,-602000,3887000,260,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
599504.52,-620000,3887000,260,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
599505.56,-612000,3887000,260,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
599506.59,-620000,3887000,260,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
599507.63,-621000,3887000,260,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
599508.72,-608000,3887000,260,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
599509.76,-609000,3887000,260,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
599510.80,-618000,3887000,260,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
599511.83,-641000,3887000,260,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
599512.87,-595000,3887000,260,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
599513.91,-600000,3887000,260,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
599515.93,-49000,3887000,260,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
599516.96,-78000,3887000,260,Discharging,500000:500000:500000:500000:500000:500000:725000:725000
599519.62,-22000,3887000,260,Discharging,500000:500000:500000:500000:500000:500000:725000:725000
